method,seed_track_id,playlist_pairwise_similarity,playlist_adjacent_similarity,playlist_seed_genre_fraction,playlist_monotonic_drift_fraction,playlist_final_seed_distance,random_pairwise_similarity,random_adjacent_similarity,random_seed_genre_fraction,random_monotonic_drift_fraction,random_final_seed_distance
classification_embedding,metal/metal.00065,0.7458139061927795,0.901286244392395,0.9,1.0,0.514633297920227,0.41889947950839995,0.39544776976108553,0.19399999999999998,0.54,0.6025612914562225
classification_embedding,metal/metal.00052,0.7474194765090942,0.9163644313812256,0.5,0.8888888888888888,0.5342859029769897,0.41669642806053164,0.41114782929420474,0.196,0.5711111111111111,0.6286276495456695
classification_embedding,metal/metal.00003,0.7422887086868286,0.9127317070960999,0.5,0.8888888888888888,0.5247522592544556,0.42291498005390166,0.4252371525764465,0.21200000000000002,0.5422222222222223,0.6136164212226868
classification_embedding,metal/metal.00042,0.810392439365387,0.9171828031539917,1.0,1.0,0.464733362197876,0.40775393187999726,0.39894128233194354,0.18799999999999997,0.5422222222222222,0.611860693693161
classification_embedding,metal/metal.00013,0.7038299441337585,0.8927903771400452,0.7,1.0,0.6049964427947998,0.4132159394025803,0.428822386264801,0.212,0.5444444444444446,0.5765400779247284
classification_embedding,metal/metal.00047,0.7454174757003784,0.9218776226043701,0.4,1.0,0.480121374130249,0.4139459323883057,0.4076746028661728,0.20800000000000002,0.5577777777777778,0.6263058340549469
classification_embedding,metal/metal.00046,0.7495396733283997,0.9181435108184814,0.4,1.0,0.5434018969535828,0.4198734134435654,0.42335828602313996,0.18599999999999997,0.5644444444444444,0.5568995320796967
classification_embedding,metal/metal.00010,0.7434983253479004,0.9017438888549805,0.5,1.0,0.6051157712936401,0.4098920351266861,0.41951692223548886,0.18599999999999997,0.5622222222222222,0.6721558487415313
classification_embedding,metal/metal.00064,0.7706102728843689,0.9228642582893372,0.3,1.0,0.5371835827827454,0.4099611449241638,0.4077145099639893,0.19400000000000003,0.5555555555555555,0.5645043337345124
classification_embedding,pop/pop.00033,0.8787012100219727,0.9503812789916992,0.9,0.7777777777777778,0.3775981664657593,0.4292881602048874,0.40981788814067843,0.17799999999999996,0.5577777777777778,0.5190348327159882
classification_embedding,pop/pop.00056,0.873505175113678,0.9681904911994934,1.0,1.0,0.38646090030670166,0.4176937299966812,0.4186942720413208,0.20800000000000005,0.548888888888889,0.557535309791565
classification_embedding,pop/pop.00028,0.8535622358322144,0.9638515114784241,0.8,1.0,0.3528217673301697,0.4329819232225418,0.44310416460037233,0.196,0.5755555555555555,0.48987072467803955
classification_embedding,pop/pop.00096,0.8723161220550537,0.9502950310707092,0.6,1.0,0.3404632806777954,0.42820009887218474,0.42903187453746794,0.17999999999999997,0.5511111111111111,0.5095368850231171
classification_embedding,pop/pop.00027,0.8590517640113831,0.9524577260017395,0.6,0.8888888888888888,0.3466755151748657,0.42773362338542936,0.4247480744123459,0.176,0.5288888888888889,0.5216411328315735
classification_embedding,pop/pop.00073,0.8662727475166321,0.9619967341423035,0.9,0.8888888888888888,0.32390618324279785,0.4338860732316971,0.4192939692735672,0.174,0.568888888888889,0.5213842725753784
classification_embedding,pop/pop.00050,0.8736297488212585,0.9620482921600342,0.7,1.0,0.3210638165473938,0.41311355054378507,0.3872476011514664,0.19399999999999998,0.5400000000000001,0.5621916949748993
classification_embedding,pop/pop.00042,0.8457886576652527,0.9479691386222839,0.9,0.8888888888888888,0.38058704137802124,0.43490061044692996,0.4269983035326004,0.20999999999999996,0.5644444444444444,0.5564374661445618
